the cast is good ,positive
for that it's worth checking out ,positive
this is probably the most irritating show i have ever seen in my entire life ,negative
it is indescribably the most annoying and idiotic show i have ever seen ,negative
everything about it is just bad ,negative
i could not understand what kind of idiot would produce this mess in the first place not to mention several season ,negative
the script is bad very bad ? it contains both cheesiness and unethical joke that you normally see in rated r or nc movie ,negative
the casting is also horrible cause all you see is a really really bad actors period ,negative
final word this show is a real torture ,negative
it is zillion times away from reality ,negative
watching washing machine twirling around wouldn't hurt your eyes as much as this show ,negative
rating / grade z note the show is so bad that even mother of the cast pull her daughter out of the show ,negative
 th century fox's road house is not only quite a silly noir but is an implausible unmitigated bore of a movie ,negative
full of unconvincing cardboard characters it is blandly written by edward chodorov who also produced and is surprisingly directed by jean negulesco from whom one would expect a great deal more ,negative
from here on the widmark character turns unintentionally comical ,negative
his losing his marbles so early in the proceedings is totally implausible and unconvincing ,negative
and if that isn't enough of a mess of a movie for you the picture is also marred with a constant use of studio sets and indoor exteriors ,negative
whatever prompted such a documentary is beyond me ,negative
very serious spoilers this movie was a huge disappointment ,negative
there are so many problems i dont know where to start ,negative
the cast was great ,positive
steve martin delivers a really funny performance of a middle aged upper class uptight white guy ,positive
add betty white and jean smart and you have a great cast everyone played their parts really well ,positive
but the movie makes a lot of serious mistakes ,negative
first of all there are enough racial stereotypes and racial jokes to offend everyone ,negative
the movie is littered with overt racial slurs towards the black cast members and in return the whites are depicted as morons and boobs ,negative
putting the race card aside lets look at the major flaw in the film they destroy latifa's character ,negative
there is no real plot ,negative
i wouldnt see this movie again for free ,negative
steamboat willie is an amazingly important film to our cinema history ,positive
this second appearance of mickey mouse following the silent plane crazy earlier that year is probably his most famous film mostly because it was so ground breaking ,positive
while you don't yet hear mickey speak there are tons of sound effects and music throughout the film something we take for granted now but which was a huge crowd pleaser in ,positive
however after seeing the short again after about years i was amazed at how timeless the film actually is ,positive
it's just adorable seeing mickey playing turkey in the straw in a highly imaginative if occasionally cruel way ,positive
clever and a real crowd pleaser this film still ranks among mickey's best films even after wonderful years ,positive
the bipolarity of the ruthless thug one minute a ruthless killer the next minute a luv's diaper commercial is completely unconvincing ,negative
i'm terribly disappointed that this film would receive so many awards and accolades especially when there are far more deserving works of film out there ,negative
the original body and soul is a masterpiece ,positive
john garfield ann revere lilli plmer william conrad canada leeand filmed by one of the greatest cinematographers to ever grace the screenjames wong howe ,positive
i don't think there are any redeeming qualities in this remake ,negative
this may be the only bad film he ever made ,negative
so badwellit's just bad ,negative
this movie is a solid example of a bad plot and a very very bad idea all the way ,negative
it's a shame to see good actors like thomerson and james make a living in a mess like this ,negative
i thought it was bad ,negative
both films are terrible but to the credit of the version it was watchable ,negative
let's start with all the problems?the acting especially from the lead professor was very very bad ,negative
the script is a big flawed mess ,negative
the best example of how dumb the writing is when it's established that you can turn the zombie students back into humans by removing a necklace containing a piece of the meteorite ,negative
director paul matthews who also wrote/directed the weak monster movie grim clearly doesn't know how to pace his films ,negative
the movie is terribly boring in places ,negative
the lighting is awful ,negative
the film looks cheap and bland ,negative
one of the most disappointing aspects is the lack of notable gore ,negative
this convention never worked well in the past and certainly doesn't work here ,negative
the visual effects were awful ,negative
the cg opening sequence in space looked like it could have been created on microsoft slideshow for god's sake ,negative
the explosion of the gas tanks at the end was just as awful ,negative
okay i like to consider myself a fair critic so i'll give credit where credit's due the creature effects were actually pretty cool ,positive
"gotta love those close ups of slimy, drooling teeth ",positive
to sum the film up breeders is a terrible cheaply made horror movie that should be avoided like the ebola virus ,negative
not recommended ,negative
he is almost unbearable to watch on screen he has little to no charisma and terrible comedic timing ,negative
aside from it's terrible lead this film has loads of other debits ,negative
i understand that it's supposed to be a cheap popcorn comedy but that doesn't mean that it has to completely insult our intelligence and have writing so incredibly hackneyed that it borders on offensive ,negative
lewis black's considerable talent is wasted here too as he is at his most incendiary when he is unrestrained which the pg rating certainly won't allow ,negative
the film's sole bright spot was jonah hill who will look almost unrecognizable to fans of the recent superbad due to the amount of weight he lost in the interim ,positive
with the originality and freshness of the first movie now spent this remake had little else to offer ,negative
the budget was evidently very limited ,negative
this was reflected not only in the cast but also in the below par script which borrowed much from the earlier classic ,negative
however here there was no decent acting action or location work to balance things up ,negative
filmiing was less expansive ,negative
it failed to convey the broad sweep of landscapes that were a great part of the original ,negative
generally; it just lacked imagination ,negative
not recommended ,negative
is it possible for a movie to get any worse than this ,negative
there is no plot here to keep you going in the first place ,negative
even when the women finally show up there is no sign of improvement; the most expected things happen and by the time the film is over you might be far asleep ,negative
"beware this is not a trashy cult movie, this is trash period ",negative
i can't believe there's even a sequel to this ,negative
which is precisely why i am giving it such a bad review ,negative
being a 's child i truly enjoyed this show and i can proudly say that i enjoyed it big time and even more than the classical wb cartoons ,positive
but tiny toons kept the 's vibe and delivered one of the most popular funny and underrated cartoons ever created ,positive
the memories are murky but i can only say that i enjoyed every single episode and product related to the show,positive
easily none other cartoon made me laugh in a tender way before getting into dark sitcoms oriented for teenagers ,positive
the characters were all funny and had the peculiarity of not having a true lead character ,positive
every single character was hilarious and deserved to be called a lead ,positive
every element of this story was so over the top excessively phony and contrived that it was painful to sit through ,negative
her lines seem to have been written by a fifteen year old though they are trying oh so so hard to sound like how a fifteen year old would really um you know well talk ,negative
perabo has a nice energy level and is obviously very comfortable in front of a camera ,positive
there is simply no excuse for something this poorly done ,negative
i saw this movie and i thought this is a stupid movie ,negative
what is even more stupid is that who had thought an idea that there should be a volcano in los angeles ,negative
to be honest with you this is unbelievable nonsense and very foolish ,negative
in conclusion i will not bother with this movie because a volcano in los angeles is nothing but nonsense ,negative
the story line is just awful ,negative
it's just painful ,negative
and the accents are absolutely abysmal ,negative
there's also enough hypocrisy in this film to make me vomit ,negative
don't waste your time watching this rubbish non researched film ,negative
i believe that pitch black was done well ,positive
the characters are interesting and you want to find out more about them the longer the movie goes on and i think people will be surprised by who does and doesn't make it ,positive
go watch it ,positive
omit watching this ,negative
very funny ,positive
my rating just out of ,negative
the characters are interesting and you really care for them ,positive
an instant classic with a great soundtrack and a catchy song during the ending credits ,positive
don't miss it ,positive
this is a masterful piece of film making with many themes simmering and occasionally boiling over in this warts and all study of the poet's bohemian self indulgent wartime years that span the aerial bombardments of london and the outward tranquillity of a welsh coastal retreat the borderlines between friendship lust and love dedication to art and experience versus practical concerns jealousy rivalry cowardice and egotism versus heroism and self sacrifice and more ,positive
a mature subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances apart from the odd inappropriate smiling that keira knightley is prone to though perhaps under direction this time as the other characters themselves often mention it ,positive
but above all the exquisite visual composition of each moment with inventive and elegant use of close up camera angle and lighting including pointillistic faux home movie footage is a wonder and joy to behold ,positive
it's as continuously beautiful to look at as a bertolucci but the relationships here are more convincing and the narrative more engaging than some of that master's work ,positive
the basic premise is wasted since it is sidelined by the inexplicable focus on the documentary crew ,negative
regardless the film fails on most levels ,negative
avoid at all costs ,negative
"i saw this film over christmas, and what a great film it was ",positive
i thought errol flynn was brilliant as custer and has since become my favourite actor ,positive
his acting alongside olivia de havilland was brilliant and the ending was fantastic ,positive
i had always known that errol flynn was a brilliant actor as he was my dads favourite actor and i grew up watching his films as a child ,positive
but it wasn't until i watched this film that i realised how great he actually was ,positive
i'll give this film out of ,positive
i know that jim o'connor was very energetic and that nobody could be as much as him but george was well dull ,negative
he really didn't seem to want to be hosting; his voice overs were monotonous didn't get involved with the guests ,negative
lovely little thriller from hitchcock with lots of nice shenanigans surrounding a murdered spy a kidnapped child a nasty church a foreign plot and some random taxidermists ,positive
jimmy stewart is as ever a great hero for hitchcock the story rips along to its cool climax at an embassy function but it lacks the brooding menace of hitchcock's black and white low budget original ,positive
nevertheless yet another wonderful film from the great master's stable ,positive
i have to say that this film was excellently produced and tops the ratings as a typical sci fi film ,positive
excellently produced by one of sci fi's best producers scot vandiver ,positive
but it is entertaining nonetheless ,positive
it's a campy sort of film that's a joy to watch ,positive
there's barely a boring moment in the film and there are plenty of humorous parts ,positive
the cast is always entertaining as usual ,positive
"overall, a delight ",positive
this movie is so mind bendingly awful it couldn't have even been created ,negative
the film lacks any real scares or tension & some of the medical terminology used throughout is a bit iffy to say the least & i say that as an insulin dependant diabetic myself ,negative
the least said about the acting the better ,negative
this movie does an excellent job of revealing the complexity of the task and the incredible challenges facing south africa ,positive
i believe every one should see this movie as i think few people outside of south africa understand its past and what is being attempted in the truth and reconciliation process ,positive
nothing short of magnificent photography/cinematography in this film ,positive
the acting is fantastic the stories are seamlessly woven together and the dogs are splendid a must rent view or see ,positive
don't be afraid of subtitles its worth a little aversion therapy / ,positive
excellent performance ,positive
there still are good actors around ,positive
also great directing and photography ,positive
very true to shakespear and a 'must' for all shakespear fans ,positive
macbeth jason connery moved me to tears with his final monolog out brief candle outhe gave the sphere of moral decay and dark forces a human face which makes it the more interesting ,positive
helen baxendale is a very credible lady macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl but deadly in her taste for blood and evil ,positive
if you love death and decay and shakespears lyrics this is the one ,positive
this is a witty and delightful adaptation of the dr seuss book brilliantly animated by upa's finest and thoroughly deserving of its academy award ,positive
special mention should be made of the superb music score and sound effects which are an integral element in helping to make this such a memorable and enjoyable cartoon ,positive
however paul schrader has indeed made a film about mishima that is both superb & complex ,positive
also notable is john bailey's fine crisp beautifully colored cinematography and the great production design & costumes by eiko ishioka who went on to do the memorable costumes for coppola's dracula for which she received a well deserved oscar ,positive
even allowing for poor production values for the time and the format some kind of mini series this is baaaaaad ,negative
unless you're just out to visually collect all extant films of austen's work you can skip this one ,negative
if you do watch it however there are small consolations the actresses playing anne's sisters each do a wonderful job with their roles ,positive
it is not good ,negative
speaking of the music it is unbearably predictably and kitchy ,negative
then the film just dropped the ball ,negative
this is a stunning movie ,positive
raw and sublimely moving ,positive
it felt like a very gripping intelligent stage play but without the overly theatrical feeling one actually gets from watching people on a stage which plays on everyone's terror of a white lie escalating to monstrous consequences ,positive
all of the main players are mesmerising ,positive
tom wilkinson broke my heart at the end and everyone else's judging by the amount of fumbling for hankies and hands going up to faces among males and females alike ,positive
julian fellowes has triumphed again ,positive
he's a national treasure ,positive
go and see it ,positive
this is an excellent film ,positive
the aerial scenes were well done ,positive
it was also the right balance of war and love ,positive
the film gives meaning to the phrase never in the history of human conflict has so much been owed by so many to so few ,positive
kris kristoffersen is good in this movie and really makes a difference ,positive
a good film by a great director ,positive
this is definitely one of the better documentaries i have seen looking at family relationships and marriage ,positive
there are many continuity errors one other user commented on different cars in the garage joe's glassesthe one that got to me the most was the fact joe's facial hair configuration seemed to change from scene to scene ,negative
this is just a great movie ,positive
 out of stars ,positive
i can't see how this movie can be an inspiration to anyone to come out or overcome fear and rejection ,negative
it's so bad it's actually worth seeing just for that reason ,negative
punishment park is a brilliant piece of cinema ,positive
shot in the southern california desert using his patent faux documentary style watkins creates a film like no other ,positive
this is one of peter watkins most accessible films ,positive
i advise you to look out for it ,positive
you wont regret it ,positive
highly recommended a+ ,positive
well just if you keep thinking how bad it is ,negative
it's a mediocre miserable hollow laughable and predictable piece of garbage ,negative
it's a case of 'so bad it is laughable' ,negative
 very bad performance plays angela bennett a computer expert who is at home all the time ,negative
it is a film about nothing just a pretext to show ridiculous action scenes ,negative
how awful she is ,negative
but she is still a bad actress repeating her robotic face moves in each of her pictures ,negative
the results well are a shame ,negative
delete this film from your mind ,negative
one of the worst shows of all time ,negative
the show would begin with smart ass ed comments to each other that would be totally off the wall and uncalled for ,negative
"the fat computer geek was unbelievable, the bible thumper, the bad ass girl, who are these actors ",negative
never heard of any of them except cole who was totally unbelievable in the part ,negative
every time he opened his mouth you expect to hear you see kids pulling the plug was a mercy killing for this horrible show ,negative
the stories were as unbelievable as the actors ,negative
lame would be the best way to describe it ,negative
stanwyck and morgan are perfectly cast in what is in many ways a modern equivalent of dickens' christmas carol in its sensibility ,positive
the success of the film depends on the casting of sydney greenstreet as the alexander yardley character ,positive
the attractive set used throughout most of the film is an eye pleasing gem ,positive
im big fan of rpg games too but this movie its a disgrace to any self respecting rpger there is ,negative
the lines the cuts the audio everything is wrong ,negative
you can find better movies at youtube ,negative
top line don't waste your time and money on this one its as bad as it comes ,negative
a lassie movie which should have been put to sleep forever ,negative
that's how i'd describe this painfully dreary time waster of a film ,negative
so mediocre in every aspect that it just becomes a dull uninteresting mess this is one of the most forgettable movies i've seen ,negative
it isn't even an achievement as a so bad it's good or so bad it's memorable movie ,negative
it's an empty hollow shell of a movie ,negative
seriously it's not worth wasting your or your kid's time on ,negative
"avoid, avoid, avoid ",negative
it will drive you barking mad ,negative
the transfers are very good ,positive
very nice and relaxing late night viewing ,positive
the movie is full of wonderful dancing hence the title ,positive
 some great music and terrific scenery ,positive
"it handles some tough issues with dignity and grace, and, of course, has shocking spoiler here ",positive
" a happy, wonderful, feel good ending ",positive
the point is the journey a journey that touches every member of the family ,positive
it's one of the movies i need to see whenever it comes on tvnever mind the fact that i already have it memorized ,positive
nothing new there ,negative
that was done in the second movie ,negative
the movie has almost no action scenes in it and very little comedy ,negative
the plot has more holes than a pair of fishnet stockings and the direction and editing is astonishingly ham fisted ,negative
what on earth is irons doing in this film ,negative
i just saw this film and i recommend it ,positive
it has a very good plot it holds your complete attention the acting is superb tom wilkinson was fantastic and emily watson was also very good ,positive
a very good film indeed about great and unconditional love ,positive
tom wilkinson's character is a man who is not prepared for the ordeal that is about to begin but he takes the matter in hand as the story progresses and this great actor gives a performance that makes you feel the character's anguish and suffering ,positive
emily watson's character is very strong and she has only to give a quick glance and you understand everything ,positive
despite the pans of reviewers i liked this movie ,positive
in fact i liked it better than interview with a vampire and i liked this lestat stuart townsend better than cruise's attempt ,positive
aailiyah was pretty good as akasha in places compelling her first entrance and mini dance scene ,positive
i'm a big fan of this series mostly due to anne rice's style sensitivities and treatments ,positive
i guess i liked the details of his dysfunction he was believable ,positive
the football scenes at the end were perplexing ,negative
but i thought his acting was skilled ,positive
meredith m was better than all right ,positive
a very charming film with wonderful sentiment and heart ,positive
it is rare when a film maker takes the time to tell a worthy moral tale with care and love that doesn't fall into the trap of being overly syrupy or over indulgent ,positive
nine out of ten for a truly lovely film ,positive
this early film from future goremeister lucio fulci is a very good addition to the giallo sub genre ,positive
this is one of the best italian thrillers of the early 's ,positive
a standout scene ,positive
this scene is very strong and unpleasant ,negative
technically the film is well made with impressive camera work solid acting and effective music from riz ortolani ? particularly good is a recurring unaccompanied female vocal that sounds like it's coming from a distant hill ,positive
it's still wild stuff though and is highly recommended to fans of giallo cinema ,positive
the movie was very interesting from beginning to the end ,positive
i liked the way dustin hoffman's character was ready to do just about everything to stay with his son ,positive
this movie is also revealing ,positive
personally i think it shows that people should learn to find a compromise them self without involving other people into issue ,positive
and it was boring ,negative
i am so tired of clichés that is just lazy writing and here they come in thick and fast ,negative
ps the only scene in the movie that was cool is when the central character finds her room blown up ,positive
it's a fresh subtle and rather sublime effect ,positive
an italian reviewer called this a small great film and that's right ,positive
all the actors give a wonderful performance especially jennifer rubin as jamie harris who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star ,positive
you learn a lot about the real inside emotions of people in this movie and a lot about the movie business itself ,positive
the movie in movie situations in the beginning and through the game that is played with her by the acting coach are fascinating ,positive
also the music by mark snow is possibly the best score i've ever heard ,positive
you won't forget this movie ,positive
why was this film made ,negative
the film has an ultra cheap look to it ,negative
the result is a film that just don't look right ,negative
none of them are engaging or exciting ,negative
the plot is nonsense that doesn't interest in the slightest way or have any uniqueness to it ,negative
the foreigner is not worth one second of your time ,negative
i saw it as a child on tv back in when it was the stranger and i loved it ,positive
but the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the cold war and the astronaut's biggest fear is that he has crashed in the ussr ,positive
this movie is so awesome ,positive
i loved it it was really scary ,positive
i love the scream movies and all horror movies and this one ranks way up there ,positive
if you want a real scare rent this one ,positive
this is an extraordinary film ,positive
as a courtroom drama it's compelling as an indictment on the american justice system it's frightening ,positive
this film highlights the fundamental flaws of the legal process that it's not about discovering guilt or innocence but rather is about who presents better in court ,positive
the film is well paced understated and one of the best courtroom documentaries i've seen ,positive
this mostly routine fact based tv drama gets a boost from the fine performance by cole ,positive
predictable but not a bad watch ,positive
it was clear that she had the range and ability to pull off this part ,positive
she carries the movie well ,positive
constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations ,positive
it is wonderful and inspiring to watch and i hope that it gets released again on to video or dvd ,positive
how this piece of trash was ever released is beyond me the acting the story the characters the supposedly special effects etcit's all wrong ,negative
in fact this stinker smells like a direct to video release ,negative
avoid at all costs ,negative
star trek v the final frontier is the worst in the series ,negative
the acting from all involved and that includes those like shatner and nimoy is bad and washed out and making them seem as old as they look in real life the special effects are tacky like when spock has to rescue kirk on a jet pack when he falls down from a mountain ,negative
the attempts at humor were pitiful and story is so awful it dosen't bear thinking about which basically involves a vulcan stealing the enterprise to find god seriously i just didn't care about any of this film and oh not to mention uhura does a belly dance to distract male guards ,negative
the only place good for this film is in the garbage ,negative
the worst one of the series ,negative
editing the editing of this film was phenomenal in my opinion ,positive
when a song could explain the emotions of the subjects better such as when jay adams' unfortunate life was a subject of talk the song old man by neil young was played which evokes many emotions ,positive
cinematography the film was shot in an interesting way ,positive
of course the footage from the s was grainy but that only enhanced the film ,positive
this film offers many delights and surprises ,positive
when achille and philippa beautifully sing a duet from don giovanni that perfectly describes their situation in the movie you appreciate the subtle layers of this excellent film ,positive
the story unfolds in th century jutland and the use of period music played on period instruments is just one more fine touch ,positive
you share general loewenhielm's exquisite joy in his partaking of the cailles en sarcophage even though you are just watching a movie but you do wish for just a small sample to savor ,positive
but this understated film leaves a lasting impression ,positive
the warmth it generates is in contrast to its austere backdrop ,positive
you will leave the theater wanting to go out and dance under the stars ,positive
the acting as you'd expect from this cast is top notch ,positive
the characters are fleshed out surprisingly well particularly grimes and blake and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic ,positive
angus scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing violin playing anatomist doctor quinn ,positive
conclusion i loved it ,positive
it's a long time since i was so entertained by a movie ,positive
i struggle to find anything bad to say about it ,positive
mark my words this is one of those cult films like evil dead or phantasm that people will still be discovering and falling in love with years down the line ,positive
it's pretty surprising that this wonderful film was made in as hollywood generally had its collective heads in the sand concerning black and white issues at that time ,positive
the film deserves strong kudos for taking this stand for having exceptional acting from its mostly lesser known cast and for the super intelligent script that doesn't insult the audience or take the easy way out when it comes to white racism ,positive
"plus, with the movie's rather modest budget and fast running time, it does an amazing job ",positive
juano hernandez an exceptional actor who played supporting roles in many films of the era is a proud black man who is accused of murdering a white man in the south ,positive
trumbull on i love lucy ,positive
see it with your kids if you have a chance it will open up some amazing dialog about how far race relations have come in the last years ,positive
see both films if you can ,positive
it was that year however that reminded us that huston was still at the top of his game as evinced by his faithful adaptation of james joyce's acclaimed novella the dead ,positive
feelings thoughtsgabriel's discomfort during the danceall these intangibles leap to life and come within the viewer's grasp in huston's portrayal ,positive
very disappointed and wondered how it could be in the oscar shortlist ,negative
it's very slow ,negative
lot of holes in the plot there's nothing about how he became the emperor; nothing about where he spend years between his childhood and mature age ,negative
 don't waste your time ,negative
end of days is one of the worst big budget action movies i've ever seen ,negative
he surely doesn't know how to make a coherent action movie from the screenwriter of air force one who was only obliged to write the script just for a big sum of money ,negative
this was one of the worst films i have ever seen ,negative
i'm still trying to get over how bad it was ,negative
this movie is possibly one of the most creative works of horror ever ,positive
it has everything you could want suspense drama comedy confusing subplots native americans brain eating if you're looking for the be all end all of brainsucking movies look no further ,positive
 with great sound effects and impressive special effects i can't recommend this movie enough ,positive
call me a nut but i think this is one of the best movies ever ,positive
great character actors telly savalas and peter boyle ,positive
" hour minutes of sheer tedium, melodrama and horrible acting, a mess of a script, and a sinking feeling of good lord, what were they thinking ",negative
lots of holes in the script ,negative
it's like a bad two hour tv movie ,negative
now imagine that every single one of those decisions was made wrong ,negative
the dialogue is atrocious ,negative
the acting is beyond abysmal ,negative
everything stinks ,negative
trouble is the writing and directing make it impossible to establish those things that make a movie watchable like character story theme and so on ,negative
worse there's an incredibly weak sub plot thrown in that follows a little band of latter day mansonites as they go after a reporter who's working on a story on the anniversary of the killings ,negative
it's dumb and pointless and a complete waste of time ,negative
in short don't bother with this movie ,negative
i won't spoil it but the ending in pretty amazing ,positive
the best scene in the movie is at the end but i won't spoil it ,positive
"if there was ever an indication of a writer and a director's ability to meld two highly volatile temperaments into a seamless union of creativity, then this is it ",positive
the result is a powerhouse achievement made more timely now perhaps because of our culture's disturbing fascination with celebrity and it's distorted interpretations of fame ,positive
a film not easily forgotten ,positive
but kevin spacey is an excellent verbal tsunami as buddy ackerman ? and totally believable because he is a great actor ,positive
the scripting of the subtle comedy is unmatched by any movie in recent years ,positive
the characters are interesting even if a bit predictable ,positive
"highly recommended for all ages, although the younger set will probably not appreciate some of the more subtle references, they will certainly appreciate one galley scene in particular ",positive
great movie ,positive
also the story and acting were weak ,negative
at around pm i bought it at around pm i started to watch at around pm i fast forwarded the remaining film to see if there was anything left watchable for a human being with a brain but there wasn't ,negative
either way it sucks ,negative
the script is horrendously stupid ,negative
the story starts too fast with absolutely no suspense or build up in the slightest ,negative
everything captain howdy says is either laughable or just plain stupid ,negative
what the hell kind of crap is that ,negative
then there's the plot holes ,negative
you could drive a semi truck into these holes ,negative
linda cardellini is the only thing good in this film ,positive
she's poised and amazing ,positive
dee snider just plain sucks ,negative
"he can't act one of the least scary villains i have ever seen, he can't write did he write this damn movie in his sleep ",negative
i was bored throughout the whole damn thing ,negative
the acting sucks the music sucks the script sucks the pacing sucks the special fx suck the directing sucks basically this movie sucks ,negative
this film tries to be a serious and sophisticated thriller/horror flick and it fails miserably ,negative
this is probably one of the least effective and utterly unoriginal films i have ever seen in my entire life ,negative
a piece of cinematic garbage captured on celluloid ,negative
avoid at any and all costs ,negative
at any rate this film stinks its not funny and fulci should have stayed with giallo and supernatural zombie movies ,negative
avoid this film at all costs ,negative
i don't know what happened in season five what a mess ,negative
the only consistent thread holding the series together were the amazing performances of leni parker and anita laselva as the two taelons in quiet idealogical conflict ,negative
now this is a movie i really dislike ,negative
it's one of the most boring horror movies from the 's mainly because it starts slow and centers in a boring atmosphere ,negative
the puppets look really cheesy not in a good way like in the puppet master 's flicks ,negative
the story is lame not interesting and never really explains the sinister origins of the puppets ,negative
there aren't death scenes like in previous movies and the f/x are terrible ,negative
i felt asleep the first time i watched it so i can recommend it for insomniacs ,negative
the fact is this film is a wonderful heartwarming tale about two people chasing their dreams ,positive
the best part about nurse betty is it's unpredictability ,positive
director neil labute uses brutal violence to seperate dreams from reality and along with the touching drama and hilarious comedy you can never tell what is going to happen next ,positive
otherwise don't even waste your time on this ,negative
this one just fails to create any real suspense ,negative
as for the killer don't expect anything original or even remotely frightening ,negative
there is however some pretty good acting at least for this type of film ,positive
i'm so sorry but i really can't recommend it to anyone ,negative
one of the most boringpointless movies i have ever seen ,negative
the secondary plot line is incomprehensible and its relation to the primary plot line is mystifying ,negative
hated it ,negative
this is one of the worst sandra bullock movie since speed but not quite that bad ,negative
"i don't understand how this garbage got on the shelves of the movie store, it's not even a real movie ",negative
i highly doubt that anyone could ever like this trash ,negative
this is not movie making ,negative
the acting is like watching wooden puppets moving around and reading from a book that's how bad it is ,negative
"so i am here to warn you do not rent this movie, it is the dumbest thing you have never seen ",negative
i saw this short film on hbo the other day and absolutely loved it ,positive
i didn't realize how wonderful the short really is until the last two scenes ,positive
excellent short film ,positive
hopefully the director james cox can turn the short into a feature length film with the same cast or win us over with a whole new film ,positive
i agree with jessica this movie is pretty bad ,negative
characters are one dimensional even the good guys and especially the bad guys ,negative
the story line is totally predictable ,negative
not much dialogue not much music the whole film was shot as elaborately and aesthetically like a sculpture ,positive
i've seen soap operas more intelligent than this movie ,negative
bad characters bad story and bad acting ,negative
really awful ,negative
not easy to watch ,negative
"funny, clever, hip just like pray's previous film, hype ",positive
it was a long time that i didn't see a so charismatic actor on screen ,positive
paolo sorrentino has written a wonderful story about loneliness and tony has built one of the most unforgettable characters seen in movies in recent years ,positive
the movie is not completely perfect but 'titta di girolamo' will stay with you for a long time after the vision of the movie ,positive
i rate this movie / ,positive
the interplay between martin and emilio contains the same wonderful chemistry we saw in wall street with martin and charlie ,positive
kathy bates is wonderful in her characters subtle desperation and escapism; a variation on her character in at play in the fields of the lord ,positive
for readers who have already seen one of miyazaki's films he is still in top form and made another worthwhile experience ,positive
it never condescends all the characters have good genuine hearts and believable problems ,positive
the two main characters may be two of the most believable children i ever saw put on screen ,positive
they are so easy to love but even more easy to identify with ,positive
this movie is great especially if you enjoy visual arts ,positive
the scenery that the two daughters paint and photograph are beautiful ,positive
the story is also both funny and poignant at times ,positive
people who like european films and art movies will like this movie ,positive
this is truly an art movie it actually has a lot of art in it ,positive
go rent it ,positive
however after finally watching this film i realized that not only had i had a closed mind to the brilliance it depicts i also found myself watching it over and over again ,positive
it's the one movie that never ceases to interest me simply because it keeps me alert as i try to attempt to decipher it's meanings ,positive
brilliance indeed ,positive
but if you liked movies like the matrix and better yet their sequels i think you'll appreciate the thought provoking mindblowing experience this film will give you ,positive
think of the film being like a dream ,positive
simply beautiful ,positive
both rickman and stowe play their roles to the hilt in this tale of a childrens' book writer who maybe has written a subversive tract ,positive
it's a gloriously fun fast paced and fairly accurate portrayal of the night of a raver ,positive
it presents a idyllic yet serious portrayal of the ups and downs of the characters lives ,positive
just whatever you do avoid groove as its the antithesis of all that is good about human traffic ,negative
it's too bad that everyone else involved didn't share crowe's level of dedication to quality for if they did we'd have a far better film on our hands than this sub par mess ,negative
the movie seemed a little slow at first ,negative
but it picked up speed and got right to the point ,positive
it showed exactly how the government and the scientist argued for humanity and the reasons of the gadget ,positive
i enjoyed it ,positive
i have recommended it to friends ,positive
i was particularly pleased with the acting ability of dwight schultz ,positive
both actors truly understand and become their particular character delivering a convincing sincere performance ,positive
their on screen chemistry critical to the entire film is genuine ,positive
the film's dialogue is natural real to life ,positive
the writer gorman bechard undoubtedly did his homework because all references are industry and character age appropriate ,positive
the incredible soundtrack truly captures the essence of the film ,positive
each track commands sentiment actually contributing to the scenes and characters ,positive
definitely worth seeing? it's the sort of thought provoking film that forces you to question your own threshold of loneliness ,positive
hayao miyazaki's latest and eighth film for studio ghibili gake no ue no ponyo ponyo on the cliff by the sea is a wonderfully fun and imaginative look at childhood ,positive
at a time when it seems that film animation has been dominated by disney/pixar's cgi masterpieces it is both refreshing and comforting to know that miyazaki is still relying on traditional hand drawn animation to tell his charming and enchanting stories ,positive
enough can not be said of the remarkable animation in this film ,positive
the art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful ,positive
"if you act in such a film, you should be glad that you're gonna drift away from earth as far as possible ",negative
this one wants to surf on the small wave of space movies in deep impact and armageddon and this one fails everywhere ,negative
if you haven't choked in your own vomit by the end by all the cheap drama and worthless dialogue you've must have bored yourself to death with this waste of time ,negative
still it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost ,positive
just consider the excellent story solid acting and look of the film as added bonuses ,positive
instead we got a bore fest about a whiny spoiled brat babysitting ,negative
then i watched it again two sundays ago march th and i began to really enjoy it and this time i taped the entire thing ,positive
it is a very well acted and done tv movie ,positive
judith light is one of my favorite actresses and i think she does a superb job in this film ,positive
i keep watching it over and over ,positive
it's a sad movie but very good ,positive
"if you have not seen this movie, i definitely recommend it ",positive
"she is as lovely as usual, this cutie ",positive
still it's quite interesting and entertaining to follow ,positive
; recommend with confidence ,positive
this movie is well balanced with comedy and drama and i thoroughly enjoyed myself ,positive
it was a riot to see hugo weaving play a sex obsessed gay real estate salesman who uses his clients' houses for his trysts with the flaming darren tom hollander ,positive
